AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.02;0.0;0.0;0.0;0.77;2.37;0.0;0.4;1.18;1.92;0.26;1.22;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.06;0.0;0.0;0.0;0.74;2.37;0.0;0.3;1.14;1.77;0.16;1.2;0.07;0.03;0.0;0.0;0.05;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.05;0.0;0.0;0.0;0.71;2.22;0.0;0.27;1.08;1.72;0.13;1.17;0.01;0.04;0.0;0.0;0.09;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.71;1.99;0.0;0.25;1.06;1.66;0.17;1.15;0.02;0.02;0.0;0.0;0.18;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.68;1.89;0.0;0.22;1.04;1.76;0.14;1.14;0.04;0.03;0.0;0.0;0.19;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.67;1.99;0.0;0.23;1.03;1.82;0.12;1.16;0.04;0.01;0.0;0.0;0.18;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.67;2.23;0.0;0.24;1.01;1.87;0.04;1.18;0.03;0.01;0.0;0.0;0.12;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.69;2.26;0.0;0.27;1.03;1.92;0.05;1.23;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.69;2.32;0.0;0.22;1.04;1.91;0.03;1.23;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.68;2.26;0.0;0.27;1.05;1.92;0.03;1.25;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.69;2.36;0.0;0.3;1.03;1.91;0.08;1.23;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.7;2.25;0.0;0.34;1.06;1.92;0.09;1.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.03;0.0;0.0;0.0;0.7;2.24;0.0;0.4;1.07;1.88;0.09;1.09;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.05;0.0;0.0;0.0;0.7;2.17;0.0;0.44;1.1;1.92;0.04;0.96;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.08;0.0;0.0;0.0;0.74;2.28;0.0;0.54;1.12;1.93;0.0;0.9;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.07;0.0;0.0;0.0;0.79;2.32;0.0;0.5;1.15;1.98;0.0;0.89;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.06;0.0;0.0;0.0;0.83;2.25;0.0;0.49;1.17;1.9;0.0;0.9;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.03;0.0;0.0;0.0;0.86;2.19;0.0;0.46;1.19;1.94;0.04;0.88;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.03;0.0;0.0;0.0;0.86;2.27;0.0;0.53;1.23;1.99;0.04;0.85;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.03;0.0;0.0;0.0;0.86;2.5;0.0;0.62;1.27;2.04;0.04;0.81;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.07;0.0;0.0;0.0;0.9;2.55;0.0;0.79;1.39;2.07;0.0;0.71;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.21;0.0;0.0;0.0;0.97;2.51;0.0;1.0;1.54;2.08;0.0;0.62;0.01;0.0;0.06;0.0;0.06;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.44;0.12;0.0;0.0;1.03;2.27;0.0;1.3;1.77;2.13;0.0;0.46;0.01;0.0;0.21;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.66;0.27;0.0;0.0;1.09;2.05;0.0;1.52;1.93;2.08;0.05;0.48;0.01;0.0;0.34;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.84;0.55;0.0;0.0;1.14;1.9;0.0;1.6;2.06;2.02;0.07;0.52;0.0;0.0;0.5;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.08;0.8;0.0;0.03;1.12;1.81;0.0;1.56;2.1;2.01;0.07;0.68;0.0;0.0;0.59;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.43;1.04;0.0;0.36;1.09;1.84;0.0;1.54;2.14;2.13;0.03;0.65;0.0;0.0;0.76;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.78;1.3;0.0;0.66;1.0;1.81;0.0;1.53;2.19;2.29;0.0;0.65;0.0;0.0;0.83;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.13;1.61;0.0;1.12;0.99;1.89;0.0;1.46;2.13;2.39;0.0;0.53;0.0;0.0;1.01;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.35;1.88;0.0;1.38;0.92;2.02;0.0;1.29;1.98;2.33;0.0;0.56;0.0;0.0;1.0;0.07;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.6;2.14;0.0;1.86;0.74;2.09;0.0;0.94;1.58;2.0;0.0;0.54;0.0;0.0;0.75;0.5;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
2.83;2.39;0.0;2.28;0.51;2.09;0.0;0.51;1.17;1.63;0.0;0.74;0.0;0.0;0.32;1.13;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
3.18;2.58;0.0;2.64;0.33;1.93;0.0;0.16;0.84;1.41;0.03;0.87;0.0;0.0;0.11;1.72;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
3.31;2.69;0.0;2.87;0.32;1.8;0.0;0.11;0.78;1.44;0.07;0.96;0.0;0.0;0.25;1.99;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
3.25;2.64;0.0;3.05;0.41;1.75;0.0;0.3;0.87;1.55;0.07;0.9;0.0;0.0;0.45;1.8;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2.75;2.37;0.0;2.99;0.49;1.65;0.0;0.55;1.07;1.75;0.04;0.82;0.0;0.0;0.69;1.45;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2.14;1.78;0.0;2.63;0.63;1.52;0.0;0.83;1.3;1.93;0.03;0.76;0.0;0.0;0.84;0.83;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
1.37;0.89;0.0;1.67;0.79;1.49;0.0;1.11;1.55;2.08;0.03;0.68;0.03;0.0;0.96;0.39;0.01;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.91;0.34;0.0;0.77;1.06;1.8;0.04;1.35;1.75;2.09;0.04;0.73;0.03;0.0;1.01;0.23;0.87;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.68;0.12;0.0;0.13;1.16;1.78;0.12;1.36;1.82;2.18;0.02;0.73;0.03;0.0;0.98;0.38;2.26;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
