AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.59;0.0;0.76;2.89;0.26;0.15;0.43;1.14;0.44;0.86;0.03;0.15;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.56;0.0;0.8;2.6;0.27;0.3;0.42;1.17;0.33;0.69;0.01;0.17;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.53;0.0;0.87;2.5;0.29;0.48;0.5;1.32;0.23;0.65;0.0;0.19;0.0;0.01;0.05;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.64;0.0;0.9;2.0;0.32;0.62;0.6;1.41;0.13;0.69;0.0;0.13;0.03;0.01;1.25;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.69;0.0;0.84;1.51;0.33;0.67;0.68;1.5;0.05;0.77;0.0;0.07;0.09;0.01;2.49;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.83;0.0;0.83;1.34;0.39;0.6;0.68;1.48;0.0;0.81;0.0;0.0;0.11;0.0;3.46;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.83;0.0;0.91;1.84;0.41;0.58;0.67;1.53;0.0;0.81;0.0;0.0;0.15;0.0;2.89;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.8;0.0;1.02;2.49;0.44;0.51;0.69;1.49;0.0;0.77;0.0;0.0;0.14;0.0;1.94;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.75;0.0;1.03;2.68;0.38;0.49;0.72;1.51;0.01;0.75;0.0;0.02;0.14;0.0;1.15;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.68;0.0;0.98;2.6;0.36;0.45;0.72;1.47;0.02;0.83;0.0;0.07;0.17;0.0;0.61;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.68;0.0;0.93;2.5;0.37;0.48;0.66;1.43;0.07;0.85;0.0;0.11;0.13;0.0;0.35;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.62;0.0;0.94;2.6;0.39;0.44;0.6;1.29;0.12;0.84;0.0;0.13;0.11;0.0;0.25;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.61;0.0;0.91;2.75;0.43;0.41;0.56;1.27;0.26;0.77;0.0;0.13;0.0;0.0;0.3;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.59;0.0;0.9;2.79;0.42;0.37;0.57;1.37;0.33;0.78;0.0;0.12;0.0;0.0;0.36;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.61;0.0;0.89;2.68;0.45;0.43;0.57;1.45;0.33;0.83;0.0;0.12;0.0;0.0;0.34;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.61;0.0;0.9;2.62;0.49;0.43;0.54;1.47;0.22;0.85;0.0;0.08;0.0;0.0;0.29;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.59;0.0;0.86;2.54;0.5;0.44;0.46;1.32;0.21;0.87;0.0;0.04;0.0;0.0;0.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.55;0.0;0.74;2.4;0.43;0.36;0.35;1.25;0.26;0.8;0.01;0.01;0.0;0.0;0.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.62;0.0;0.64;2.21;0.39;0.34;0.26;1.22;0.22;0.8;0.01;0.0;0.15;0.0;0.15;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.73;0.0;0.59;2.04;0.46;0.4;0.2;1.27;0.1;0.56;0.01;0.0;0.71;0.24;0.03;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.88;0.0;0.6;1.87;0.62;0.57;0.2;1.27;0.0;0.37;0.0;0.0;1.45;0.73;0.06;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.89;0.0;0.6;1.73;0.72;0.73;0.22;1.17;0.0;0.13;0.0;0.0;2.0;1.26;0.03;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.84;0.0;0.59;1.58;0.68;0.76;0.25;1.11;0.0;0.09;0.0;0.0;2.19;1.51;0.03;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
0.0;0.0;0.71;0.0;0.51;1.44;0.56;0.79;0.3;1.04;0.0;0.08;0.0;0.0;2.13;1.48;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.66;0.0;0.49;1.41;0.37;0.86;0.38;1.11;0.0;0.05;0.0;0.0;2.26;1.39;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.1;0.0;0.58;0.0;0.45;1.47;0.23;0.94;0.53;1.18;0.0;0.04;0.0;0.0;2.45;1.27;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.27;0.0;0.38;0.0;0.49;1.58;0.09;1.02;0.66;1.29;0.0;0.0;0.0;0.0;2.69;0.94;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.55;0.24;0.18;0.0;0.43;1.55;0.04;0.93;0.71;1.37;0.04;0.0;0.0;0.0;2.84;0.69;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.8;0.63;0.03;0.12;0.34;1.34;0.0;0.81;0.64;1.32;0.04;0.0;0.0;0.0;2.9;0.47;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.03;1.08;0.03;0.22;0.2;1.27;0.0;0.6;0.49;1.13;0.04;0.0;0.0;0.0;2.94;0.5;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.2;1.38;0.07;0.45;0.08;1.13;0.0;0.37;0.26;0.64;0.0;0.06;0.0;0.0;2.84;0.85;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.25;1.63;0.19;0.72;0.03;0.82;0.0;0.16;0.1;0.27;0.0;0.07;0.0;0.0;2.78;1.28;0.16;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
