AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;1.09;0.06;2.18;3.85;0.2;1.14;0.88;1.42;0.05;0.76;0.0;0.29;0.0;0.66;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.97;0.02;1.99;3.84;0.39;0.98;0.6;1.44;0.02;1.29;0.0;0.23;0.0;1.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.89;0.0;1.92;3.82;0.44;0.98;0.52;1.43;0.0;1.51;0.0;0.13;0.0;1.21;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.92;0.0;1.94;3.67;0.35;1.04;0.57;1.43;0.0;1.44;0.0;0.05;0.0;1.23;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;1.97;3.64;0.27;1.04;0.63;1.39;0.0;1.37;0.0;0.0;0.0;1.23;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.09;0.0;2.0;3.55;0.25;1.04;0.67;1.41;0.0;1.32;0.0;0.0;0.0;1.13;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.09;0.0;2.07;3.61;0.27;1.13;0.75;1.37;0.0;1.33;0.0;0.0;0.0;1.11;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;2.11;3.69;0.29;1.25;0.81;1.51;0.0;1.24;0.0;0.0;0.0;1.03;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.96;0.0;2.13;3.7;0.27;1.36;0.88;1.54;0.0;1.16;0.0;0.0;0.0;1.04;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.91;0.0;2.15;3.65;0.27;1.44;0.93;1.6;0.01;0.97;0.0;0.0;0.0;1.08;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
