AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;2.66;0.03;1.7;4.3;0.0;1.58;0.0;1.12;0.0;0.0;0.0;0.0;1.1;0.45;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;0.0;2.71;0.01;1.63;4.16;0.0;1.5;0.0;0.97;0.0;0.01;0.0;0.0;1.15;0.56;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.05;0.0;2.78;0.0;1.62;4.22;0.0;1.54;0.0;0.85;0.0;0.01;0.0;0.0;1.17;0.58;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03;0.0;2.81;0.0;1.66;4.22;0.0;1.63;0.0;0.8;0.0;0.01;0.09;0.0;1.2;0.58;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.74;0.04;1.72;4.37;0.0;1.59;0.0;0.86;0.0;0.01;0.09;0.0;1.27;0.63;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.7;0.04;1.73;4.51;0.0;1.55;0.0;0.89;0.0;0.01;0.12;0.0;1.3;0.65;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.73;0.03;1.76;4.52;0.0;1.47;0.0;1.06;0.09;0.05;0.07;0.0;1.2;0.57;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.72;0.0;1.78;4.41;0.0;1.5;0.0;1.13;0.08;0.15;0.11;0.0;0.89;0.4;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.15;2.66;0.0;1.78;4.06;0.0;1.59;0.0;1.33;0.22;0.39;0.11;0.0;0.48;0.21;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.2;2.64;0.0;1.77;4.07;0.0;1.69;0.0;1.27;0.38;0.72;0.07;0.0;0.16;0.06;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.2;2.75;0.0;1.73;4.09;0.0;1.68;0.0;1.2;0.63;1.0;0.02;0.03;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.05;2.89;0.0;1.75;4.17;0.0;1.71;0.0;1.03;0.78;1.24;0.0;0.08;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.96;0.0;1.77;4.0;0.0;1.75;0.0;1.04;1.0;1.35;0.0;0.12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.02;0.0;1.77;3.89;0.0;1.82;0.0;1.14;1.13;1.48;0.0;0.15;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.04;0.0;1.77;3.83;0.0;1.85;0.0;1.19;1.16;1.48;0.0;0.1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;0.0;1.79;3.94;0.03;1.89;0.0;1.18;0.9;1.36;0.0;0.06;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.01;0.0;1.81;4.01;0.06;1.86;0.0;1.0;0.59;0.97;0.0;0.0;0.18;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.9;0.0;1.81;4.13;0.07;1.82;0.0;0.97;0.27;0.52;0.04;0.0;0.62;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.91;0.0;1.81;4.21;0.04;1.72;0.0;0.98;0.07;0.16;0.08;0.0;1.33;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.82;0.0;1.93;4.39;0.02;1.74;0.06;1.08;0.0;0.02;0.25;0.0;1.9;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.91;0.0;2.11;4.43;0.0;1.68;0.22;1.2;0.0;0.0;0.35;0.0;2.17;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.95;0.0;2.3;4.33;0.0;1.59;0.45;1.35;0.0;0.0;0.51;0.0;2.11;0.0;0.03;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.05;0.0;2.35;4.19;0.0;1.38;0.53;1.62;0.0;0.0;0.52;0.0;1.69;0.0;0.1;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.02;0.0;2.36;4.13;0.0;1.24;0.51;1.81;0.0;0.12;0.6;0.08;0.98;0.0;0.1;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.05;0.0;2.31;4.21;0.0;1.22;0.35;1.77;0.0;0.31;0.58;0.17;0.33;0.0;0.13;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.99;0.0;2.26;4.22;0.0;1.35;0.22;1.62;0.0;0.49;0.47;0.18;0.0;0.0;0.06;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.06;0.0;2.19;4.1;0.0;1.55;0.08;1.57;0.0;0.45;0.26;0.1;0.0;0.0;0.06;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.06;0.0;2.07;3.98;0.07;1.73;0.02;1.55;0.0;0.25;0.09;0.02;0.49;0.07;0.02;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.09;0.0;2.01;3.91;0.11;1.81;0.01;1.52;0.0;0.08;0.08;0.0;1.27;0.17;0.1;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.05;0.0;1.93;3.84;0.17;1.83;0.01;1.36;0.0;0.0;0.11;0.0;2.17;0.37;0.17;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;3.16;0.0;2.0;3.78;0.16;1.7;0.01;1.37;0.0;0.0;0.4;0.0;2.59;0.51;0.15;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;3.27;0.0;2.05;3.84;0.15;1.68;0.01;1.38;0.0;0.0;0.75;0.0;2.77;0.7;0.1;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;3.33;0.1;2.15;3.92;0.15;1.54;0.01;1.41;0.0;0.0;1.1;0.0;2.71;0.68;0.03;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;3.24;0.1;2.15;3.89;0.12;1.55;0.01;1.29;0.04;0.0;1.13;0.0;2.48;0.49;0.03;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.17;0.1;2.08;3.64;0.1;1.48;0.0;1.18;0.04;0.0;1.06;0.0;2.03;0.2;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.14;0.0;1.98;3.47;0.08;1.43;0.0;1.0;0.08;0.12;0.99;0.0;1.62;0.02;0.13;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.14;0.0;1.88;3.4;0.09;1.39;0.0;0.96;0.05;0.15;0.89;0.0;1.39;0.0;0.15;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.16;0.0;1.78;3.22;0.1;1.33;0.0;0.89;0.05;0.17;0.69;0.0;1.31;0.04;0.18;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.14;0.0;1.65;3.24;0.07;1.35;0.0;0.89;0.0;0.15;0.38;0.0;1.2;0.28;0.2;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.27;0.0;1.5;3.09;0.02;1.34;0.0;0.92;0.08;0.21;0.16;0.0;0.9;0.42;0.23;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.08;0.0;3.21;0.0;1.47;3.18;0.0;1.42;0.0;0.97;0.23;0.44;0.03;0.0;0.48;0.38;0.21;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.12;0.0;3.23;0.0;1.53;3.13;0.0;1.5;0.0;1.0;0.45;0.8;0.06;0.14;0.16;0.14;0.05;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
