AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;3.08;3.54;0.0;2.7;2.74;1.95;0.0;0.14;0.0;0.0;1.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.97;3.51;0.0;2.58;2.69;1.91;0.0;0.14;0.0;0.03;1.36;0.09;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.9;3.38;0.0;2.53;2.62;1.89;0.0;0.12;0.0;0.03;1.39;0.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.87;3.33;0.0;2.57;2.58;1.9;0.0;0.1;0.0;0.04;1.42;0.33;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.8;3.19;0.0;2.6;2.56;1.79;0.0;0.17;0.0;0.02;1.47;0.39;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.06;2.76;3.18;0.0;2.54;2.53;1.73;0.0;0.24;0.0;0.01;1.47;0.43;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.06;2.73;3.22;0.0;2.48;2.47;1.72;0.0;0.27;0.0;0.0;1.44;0.46;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.1;2.69;3.23;0.0;2.39;2.4;1.75;0.0;0.24;0.0;0.0;1.39;0.49;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.04;2.66;3.24;0.0;2.48;2.4;1.73;0.0;0.15;0.0;0.0;1.47;0.49;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.04;2.63;3.14;0.0;2.51;2.42;1.78;0.0;0.08;0.0;0.0;1.49;0.52;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.02;2.59;3.15;0.0;2.5;2.4;1.82;0.0;0.02;0.0;0.0;1.52;0.48;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.02;2.53;3.12;0.0;2.42;2.34;1.81;0.0;0.02;0.0;0.0;1.46;0.53;0.05;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.02;2.46;3.01;0.0;2.33;2.23;1.72;0.0;0.0;0.0;0.0;1.43;0.54;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.4;2.86;0.0;2.2;2.15;1.6;0.0;0.03;0.0;0.0;1.34;0.72;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.01;0.0;2.32;2.77;0.01;2.1;2.01;1.61;0.0;0.15;0.11;0.01;1.12;0.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.01;0.0;2.18;2.68;0.04;1.92;1.77;1.56;0.0;0.22;0.17;0.01;0.87;1.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.04;0.0;0.01;0.0;1.99;2.6;0.08;1.84;1.5;1.47;0.0;0.21;0.27;0.01;0.78;1.05;0.12;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.11;0.0;0.04;0.0;1.86;2.56;0.1;1.62;1.31;1.39;0.0;0.09;0.29;0.0;0.78;0.9;0.45;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.17;0.0;0.08;0.0;1.73;2.61;0.08;1.47;1.24;1.35;0.0;0.11;0.39;0.0;0.8;0.78;0.74;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.19;0.01;0.08;0.0;1.65;2.64;0.03;1.28;1.21;1.28;0.0;0.33;0.53;0.12;0.49;0.46;0.77;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.25;0.01;0.04;0.0;1.54;2.55;0.0;1.12;1.15;1.22;0.04;0.73;0.44;0.18;0.2;0.31;0.55;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.25;0.02;0.0;0.0;1.48;2.46;0.0;1.12;1.1;1.2;0.14;1.19;0.39;0.32;0.0;0.09;0.27;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.23;0.01;0.0;0.0;1.44;2.35;0.0;1.18;1.11;1.25;0.22;1.54;0.2;0.45;0.0;0.07;0.11;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.14;0.05;0.0;0.0;1.46;2.31;0.0;1.31;1.14;1.22;0.22;1.93;0.25;0.57;0.0;0.0;0.01;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.13;0.04;0.0;0.0;1.46;2.36;0.0;1.34;1.13;1.26;0.16;2.04;0.15;0.62;0.0;0.0;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.15;0.04;0.0;0.0;1.46;2.37;0.0;1.26;1.06;1.41;0.16;1.92;0.11;0.45;0.0;0.0;0.03;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.11;0.0;0.0;0.0;1.47;2.4;0.0;1.32;1.12;1.47;0.13;1.35;0.02;0.44;0.0;0.0;0.07;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.05;0.0;0.0;0.0;1.49;2.3;0.0;1.29;1.15;1.39;0.08;0.8;0.02;0.37;0.0;0.0;0.12;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.56;2.29;0.0;1.41;1.21;1.21;0.01;0.36;0.09;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.55;2.23;0.0;1.44;1.09;1.1;0.0;0.23;0.09;0.13;0.04;0.26;0.14;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.06;0.0;0.01;0.0;1.49;2.22;0.0;1.5;0.96;0.93;0.0;0.39;0.09;0.01;0.21;0.79;0.29;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.1;0.0;0.01;0.0;1.45;2.19;0.0;1.49;0.83;0.89;0.0;0.49;0.16;0.01;0.21;1.35;0.29;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.18;0.17;0.01;0.0;1.46;2.2;0.0;1.5;0.78;0.89;0.0;0.55;0.24;0.0;0.16;1.71;0.37;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.18;0.2;0.01;0.0;1.54;2.24;0.0;1.53;0.85;1.05;0.0;0.41;0.33;0.0;0.07;1.78;0.25;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.16;0.2;0.03;0.0;1.59;2.32;0.0;1.65;0.99;1.15;0.0;0.44;0.17;0.0;0.21;1.74;0.28;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.19;0.11;0.08;0.0;1.62;2.37;0.0;1.72;1.1;1.29;0.0;0.48;0.18;0.0;0.32;1.71;0.38;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.19;0.14;0.13;0.0;1.61;2.35;0.0;1.79;1.16;1.34;0.0;0.42;0.09;0.0;0.31;1.56;0.46;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.18;0.14;0.1;0.0;1.51;2.36;0.0;1.63;1.12;1.22;0.0;0.31;0.09;0.0;0.18;1.4;0.39;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
