AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.59;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.44;0.08;0.0;0.0;0.0;0.0;0.14;0.09;0.43;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.68;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.03;0.0;0.07;0.02;0.0;0.18;0.24;0.35;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.69;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.0;0.09;0.02;0.0;0.21;0.35;0.32;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.63;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.06;0.11;0.0;0.0;0.29;0.41;0.29;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.14;0.16;0.0;0.0;0.29;0.44;0.26;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.39;0.02;0.14;0.13;0.0;0.0;0.3;0.52;0.15;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.39;0.06;0.08;0.12;0.0;0.01;0.27;0.54;0.13;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.61;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.37;0.06;0.0;0.08;0.0;0.01;0.22;0.55;0.17;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.71;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.04;0.0;0.1;0.0;0.01;0.12;0.43;0.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.71;0.02;0.0;0.0;0.0;0.0;0.0;0.02;0.42;0.02;0.0;0.11;0.02;0.0;0.08;0.34;0.13;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
