AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
1.05;0.0;1.83;0.0;1.48;1.71;0.0;2.7;1.4;1.12;0.0;0.0;0.0;0.0;3.08;0.0;2.9;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.95;0.15;1.54;0.0;1.39;1.93;0.0;2.77;1.34;0.9;0.0;0.14;0.0;0.02;2.75;0.0;1.34;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.8;0.15;1.37;0.0;1.32;1.92;0.0;2.73;1.27;0.8;0.0;0.14;0.0;0.02;2.56;0.0;0.38;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.69;0.17;1.31;0.0;1.22;1.81;0.0;2.6;1.22;0.78;0.0;0.1;0.0;0.0;2.53;0.0;0.23;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.66;0.12;1.22;0.0;1.07;1.71;0.0;2.36;1.04;0.77;0.0;0.02;0.0;0.0;2.43;0.0;0.24;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.71;0.21;1.14;0.0;0.97;1.51;0.0;2.27;0.89;0.68;0.02;0.01;0.0;0.0;2.29;0.0;0.29;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.66;0.17;1.08;0.0;0.9;1.42;0.0;2.2;0.72;0.62;0.04;0.0;0.0;0.0;2.11;0.0;0.22;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.68;0.1;1.14;0.0;0.84;1.29;0.0;2.14;0.62;0.58;0.04;0.0;0.0;0.0;1.93;0.0;0.26;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.61;0.01;1.19;0.0;0.76;1.48;0.0;1.89;0.52;0.51;0.04;0.0;0.0;0.0;1.84;0.0;0.33;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.64;0.0;1.12;0.0;0.72;1.45;0.0;1.79;0.46;0.52;0.02;0.0;0.0;0.0;1.77;0.0;0.37;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
