AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.47;0.0;2.7;0.05;2.09;4.15;0.0;3.4;1.82;1.93;0.0;0.0;0.0;0.13;0.31;0.01;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.45;0.0;2.67;0.02;2.05;4.19;0.0;3.39;1.86;1.83;0.0;0.0;0.0;0.09;0.23;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.47;0.0;2.65;0.0;1.99;4.05;0.0;3.29;1.88;1.76;0.0;0.0;0.0;0.06;0.2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.59;0.0;2.63;0.0;1.88;3.83;0.0;3.18;1.86;1.78;0.0;0.0;0.0;0.02;0.23;0.0;0.28;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.57;0.0;2.43;0.0;1.72;3.34;0.0;3.04;1.79;1.7;0.0;0.0;0.0;0.01;0.21;0.0;0.86;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.51;0.0;2.18;0.0;1.46;2.66;0.0;2.9;1.64;1.64;0.0;0.0;0.0;0.0;0.14;0.0;1.53;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.36;0.0;1.89;0.0;1.3;2.26;0.0;2.64;1.4;1.46;0.0;0.06;0.0;0.0;0.06;0.0;1.81;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.26;0.0;1.78;0.0;1.35;2.36;0.0;2.39;1.23;1.36;0.0;0.16;0.0;0.0;0.0;0.0;1.64;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.35;0.19;1.68;0.0;1.52;2.74;0.0;2.18;1.1;1.34;0.0;0.22;0.0;0.05;0.0;0.0;1.29;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.41;0.28;1.56;0.0;1.69;2.79;0.0;2.04;1.11;1.31;0.0;0.18;0.0;0.33;0.0;0.0;0.9;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.48;0.5;1.44;0.0;1.81;2.85;0.0;2.0;1.19;1.28;0.0;0.18;0.0;0.78;0.0;0.0;0.64;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.27;0.47;1.37;0.0;1.92;2.89;0.0;1.99;1.36;1.22;0.0;0.21;0.0;1.31;0.0;0.0;0.39;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.12;0.42;1.33;0.0;2.06;3.06;0.0;2.04;1.48;1.13;0.0;0.31;0.0;1.67;0.0;0.0;0.22;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
