AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.89;0.0;0.35;1.32;0.0;0.37;0.12;1.02;0.16;0.47;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.8;0.0;0.4;1.32;0.0;0.39;0.24;1.07;0.06;0.38;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.72;0.0;0.46;1.34;0.0;0.36;0.36;1.07;0.04;0.31;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.66;0.0;0.54;1.54;0.01;0.39;0.42;1.14;0.03;0.29;0.0;0.01;0.0;0.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.67;0.0;0.62;1.55;0.01;0.41;0.49;1.16;0.05;0.24;0.0;0.04;0.0;0.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.67;0.0;0.68;1.67;0.01;0.47;0.53;1.2;0.02;0.16;0.0;0.05;0.0;0.02;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.72;0.04;0.71;1.78;0.0;0.54;0.6;1.24;0.04;0.1;0.0;0.06;0.0;0.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.65;0.04;0.7;1.9;0.0;0.59;0.63;1.34;0.04;0.1;0.0;0.05;0.0;0.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.59;0.04;0.69;1.97;0.0;0.65;0.67;1.49;0.04;0.14;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.51;0.01;0.68;1.85;0.0;0.69;0.7;1.49;0.03;0.13;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.5;0.01;0.68;1.81;0.0;0.73;0.71;1.42;0.01;0.18;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.51;0.01;0.66;1.68;0.0;0.74;0.71;1.31;0.05;0.19;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.54;0.02;0.63;1.72;0.0;0.71;0.66;1.31;0.03;0.21;0.0;0.03;0.0;0.02;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.56;0.03;0.61;1.67;0.0;0.68;0.65;1.34;0.03;0.17;0.0;0.02;0.0;0.02;0.02;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.08;0.0;0.57;0.03;0.6;1.8;0.0;0.7;0.63;1.32;0.0;0.23;0.0;0.0;0.0;0.02;0.02;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.12;0.01;0.57;0.01;0.61;1.85;0.0;0.79;0.65;1.34;0.0;0.25;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.12;0.02;0.5;0.0;0.55;1.76;0.0;0.82;0.62;1.26;0.05;0.23;0.0;0.0;0.0;0.02;0.02;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03;0.02;0.49;0.0;0.52;1.66;0.0;0.81;0.58;1.15;0.15;0.21;0.0;0.0;0.0;0.02;0.02;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;0.48;0.0;0.47;1.48;0.0;0.69;0.53;1.11;0.22;0.23;0.03;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.59;0.0;0.43;1.49;0.0;0.6;0.47;1.11;0.17;0.32;0.03;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.59;0.0;0.38;1.44;0.0;0.58;0.39;1.17;0.06;0.23;0.03;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.68;0.0;0.36;1.48;0.0;0.53;0.33;1.02;0.0;0.23;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.68;0.0;0.36;1.51;0.0;0.53;0.28;0.85;0.0;0.12;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.73;0.0;0.35;1.55;0.0;0.49;0.24;0.78;0.0;0.18;0.0;0.0;0.0;0.03;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.72;0.0;0.33;1.41;0.0;0.59;0.21;0.76;0.0;0.09;0.0;0.0;0.05;0.1;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.68;0.0;0.29;1.24;0.0;0.62;0.16;0.71;0.0;0.06;0.0;0.0;0.08;0.16;0.06;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.6;0.0;0.32;1.12;0.0;0.61;0.18;0.6;0.05;0.02;0.0;0.0;0.23;0.3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.64;0.0;0.33;1.2;0.0;0.59;0.2;0.49;0.11;0.02;0.0;0.0;0.41;0.35;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.72;0.0;0.37;1.33;0.0;0.62;0.24;0.56;0.11;0.02;0.0;0.0;0.58;0.52;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.01;0.0;0.86;0.0;0.34;1.47;0.0;0.72;0.2;0.61;0.06;0.0;0.0;0.0;0.7;0.83;0.02;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.01;0.0;0.95;0.0;0.31;1.55;0.0;0.79;0.15;0.53;0.0;0.0;0.0;0.0;0.92;1.1;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
