AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.24;0.34;3.65;0.5;1.98;3.42;0.0;2.59;0.99;1.61;0.0;0.92;0.08;0.85;0.0;0.0;1.37;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.2;0.43;3.47;0.28;2.06;3.2;0.04;2.71;1.11;1.66;0.0;0.86;0.03;0.74;0.14;0.0;0.92;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.18;0.39;3.37;0.11;2.14;3.09;0.07;3.0;1.24;1.63;0.0;0.81;0.0;0.6;0.36;0.0;0.76;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.24;0.46;3.38;0.09;2.25;3.14;0.08;3.31;1.36;1.62;0.0;0.74;0.0;0.54;0.6;0.0;0.69;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.26;0.33;3.43;0.11;2.39;3.22;0.04;3.37;1.41;1.61;0.0;0.73;0.0;0.57;0.78;0.0;0.49;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.33;0.47;3.49;0.13;2.36;3.17;0.01;3.3;1.39;1.59;0.0;0.72;0.0;0.66;0.81;0.0;0.19;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.38;0.4;3.51;0.1;2.29;3.17;0.0;3.3;1.32;1.51;0.0;0.61;0.0;0.66;0.87;0.0;0.1;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.35;0.49;3.52;0.11;2.14;3.24;0.02;3.29;1.25;1.4;0.0;0.53;0.01;0.53;0.85;0.0;0.08;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.37;0.28;3.45;0.09;2.06;3.38;0.02;3.38;1.27;1.44;0.0;0.42;0.01;0.39;0.88;0.0;0.2;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.32;0.17;3.47;0.04;1.97;3.67;0.02;3.44;1.25;1.51;0.0;0.39;0.01;0.23;0.81;0.0;0.13;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
