AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.29;0.18;0.7;0.0;0.0;0.0;0.0;0.37;0.0;0.07;0.13;0.0;0.41;0.0;3.04;0.0;0.1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.23;0.11;0.61;0.0;0.0;0.0;0.0;0.52;0.0;0.29;0.07;0.0;0.42;0.0;3.31;0.0;0.11;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.13;0.11;0.51;0.0;0.0;0.0;0.0;0.56;0.0;0.36;0.02;0.0;0.39;0.0;3.55;0.0;0.17;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.07;0.08;0.51;0.0;0.0;0.0;0.0;0.58;0.0;0.33;0.0;0.0;0.27;0.0;3.77;0.04;0.21;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.06;0.51;0.0;0.0;0.0;0.0;0.52;0.0;0.24;0.0;0.0;0.22;0.0;3.89;0.05;0.36;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.5;0.0;0.17;0.0;0.0;0.21;0.0;3.82;0.11;0.48;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.09;0.05;0.66;0.0;0.0;0.0;0.0;0.46;0.0;0.18;0.04;0.0;0.26;0.0;3.57;0.16;0.6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.2;0.05;0.71;0.0;0.0;0.04;0.0;0.45;0.0;0.12;0.07;0.0;0.18;0.0;3.44;0.2;0.66;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.32;0.05;0.78;0.0;0.0;0.04;0.0;0.48;0.0;0.12;0.23;0.0;0.09;0.0;3.45;0.18;0.62;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.34;0.06;0.78;0.0;0.0;0.04;0.0;0.46;0.0;0.11;0.31;0.0;0.0;0.0;3.53;0.12;0.53;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.35;0.06;0.81;0.0;0.0;0.0;0.0;0.33;0.0;0.12;0.35;0.0;0.0;0.0;3.42;0.15;0.45;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.27;0.06;0.71;0.0;0.0;0.0;0.0;0.22;0.0;0.14;0.2;0.0;0.0;0.0;3.22;0.28;0.38;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.28;0.02;0.69;0.0;0.0;0.0;0.0;0.2;0.0;0.13;0.14;0.0;0.0;0.0;3.05;0.44;0.42;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.26;0.02;0.63;0.0;0.0;0.0;0.0;0.25;0.0;0.18;0.08;0.0;0.0;0.0;3.03;0.63;0.51;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.29;0.07;0.69;0.0;0.0;0.0;0.0;0.32;0.0;0.21;0.22;0.0;0.0;0.0;3.04;0.75;0.54;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.26;0.05;0.68;0.0;0.0;0.0;0.0;0.38;0.0;0.16;0.33;0.0;0.0;0.0;3.07;0.77;0.57;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.27;0.11;0.69;0.0;0.0;0.0;0.0;0.45;0.0;0.08;0.4;0.0;0.0;0.0;3.12;0.68;0.48;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.3;0.06;0.72;0.0;0.0;0.0;0.0;0.38;0.0;0.04;0.33;0.0;0.0;0.0;3.16;0.62;0.48;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.33;0.06;0.77;0.0;0.0;0.0;0.0;0.29;0.0;0.1;0.26;0.0;0.0;0.0;3.14;0.55;0.47;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.37;0.11;0.82;0.0;0.0;0.0;0.0;0.3;0.0;0.09;0.27;0.0;0.0;0.0;3.03;0.49;0.55;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.35;0.25;0.79;0.0;0.0;0.0;0.0;0.4;0.0;0.08;0.2;0.0;0.0;0.0;3.01;0.43;0.63;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.37;0.42;0.86;0.0;0.0;0.0;0.0;0.47;0.0;0.01;0.09;0.0;0.0;0.0;3.02;0.55;0.67;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.34;0.41;0.99;0.0;0.0;0.0;0.0;0.53;0.0;0.04;0.0;0.0;0.0;0.0;3.21;0.77;0.64;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.52;0.36;1.22;0.0;0.0;0.0;0.0;0.65;0.0;0.1;0.0;0.04;0.0;0.0;3.35;1.07;0.71;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.68;0.35;1.46;0.0;0.0;0.11;0.0;0.78;0.0;0.26;0.0;0.16;0.0;0.0;3.59;1.29;0.78;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.89;0.44;1.65;0.0;0.0;0.33;0.0;0.85;0.0;0.34;0.0;0.23;0.0;0.0;3.63;1.47;1.02;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.99;0.48;1.75;0.0;0.04;0.57;0.0;0.93;0.0;0.47;0.0;0.26;0.0;0.0;3.68;1.48;1.13;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
1.04;0.33;1.67;0.0;0.23;0.76;0.0;1.07;0.11;0.65;0.0;0.14;0.0;0.0;3.73;1.38;1.35;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
1.07;0.14;1.5;0.0;0.44;0.73;0.0;1.21;0.26;0.94;0.0;0.14;0.02;0.0;3.78;0.99;2.09;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
1.24;0.2;1.29;0.0;0.66;0.66;0.02;1.34;0.44;1.23;0.0;0.09;0.02;0.0;3.81;0.82;3.08;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
1.35;0.51;1.22;0.0;0.74;0.66;0.02;1.41;0.44;1.29;0.0;0.39;0.04;0.0;3.52;0.68;3.59;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
1.27;0.73;1.19;0.0;0.96;0.94;0.02;1.53;0.42;1.32;0.0;0.55;0.07;0.0;3.34;0.85;2.97;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.98;0.73;1.21;0.0;1.14;1.37;0.13;1.65;0.43;1.22;0.0;0.7;0.07;0.0;3.12;0.88;1.99;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.68;0.5;1.17;0.0;1.35;1.71;0.29;1.83;0.55;1.29;0.0;0.62;0.05;0.0;3.13;0.92;1.31;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.54;0.36;1.24;0.0;1.43;1.85;0.56;2.06;0.63;1.39;0.0;0.56;0.02;0.0;3.25;0.94;1.1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.61;0.26;1.35;0.0;1.44;1.87;0.74;2.23;0.71;1.53;0.0;0.65;0.14;0.0;3.49;0.97;1.5;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.82;0.32;1.44;0.0;1.38;1.88;0.92;2.31;0.69;1.63;0.1;0.8;0.26;0.0;3.6;1.11;2.09;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.9;0.3;1.51;0.0;1.29;1.93;1.07;2.31;0.58;1.58;0.18;1.05;0.44;0.0;3.44;1.01;1.99;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.76;0.2;1.54;0.0;1.16;1.95;1.24;2.28;0.42;1.45;0.25;1.17;0.48;0.0;3.01;0.9;1.18;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.53;0.06;1.56;0.0;1.04;2.03;1.28;2.24;0.33;1.29;0.15;1.2;0.42;0.0;2.68;0.62;0.27;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.42;0.0;1.52;0.0;0.9;2.14;1.18;2.12;0.28;1.18;0.07;1.06;0.28;0.0;2.46;0.68;0.1;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.45;0.05;1.47;0.0;0.81;2.26;0.94;1.95;0.18;1.0;0.0;0.92;0.12;0.0;2.51;0.8;0.61;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.65;0.16;1.28;0.0;0.68;2.12;0.73;1.7;0.11;0.78;0.17;0.87;0.06;0.0;2.47;1.07;1.28;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.8;0.23;1.18;0.0;0.59;2.07;0.64;1.44;0.04;0.41;0.19;0.97;0.0;0.0;2.29;1.04;1.53;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.67;0.18;1.07;0.0;0.49;1.75;0.5;1.33;0.03;0.32;0.24;1.11;0.0;0.0;2.23;0.84;1.04;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.37;0.07;1.11;0.11;0.44;1.64;0.38;1.34;0.0;0.29;0.13;1.1;0.0;0.0;2.44;0.43;0.36;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.1;0.0;1.11;0.11;0.39;1.28;0.2;1.48;0.0;0.5;0.11;1.02;0.0;0.0;2.74;0.19;0.02;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.03;0.0;1.23;0.13;0.42;1.41;0.24;1.59;0.0;0.47;0.06;1.04;0.0;0.0;2.78;0.15;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.47;0.02;0.48;1.63;0.32;1.69;0.0;0.46;0.03;1.11;0.0;0.0;2.67;0.21;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.73;0.02;0.59;2.0;0.56;1.69;0.0;0.43;0.03;1.07;0.0;0.0;2.46;0.28;0.01;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;2.04;0.0;0.69;2.35;0.71;1.54;0.0;0.34;0.03;0.96;0.0;0.0;2.37;0.49;0.13;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.24;0.0;0.81;2.52;0.71;1.32;0.0;0.19;0.0;0.94;0.0;0.0;2.23;0.81;0.26;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.36;0.0;0.88;2.46;0.41;1.11;0.0;0.01;0.0;0.9;0.0;0.0;2.32;0.89;0.35;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.27;0.08;0.86;2.22;0.13;1.08;0.04;0.0;0.02;0.71;0.0;0.0;2.43;0.71;0.23;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.22;0.15;0.73;2.04;0.0;1.1;0.06;0.01;0.08;0.53;0.0;0.0;2.51;0.76;0.1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.13;0.18;0.48;1.77;0.0;1.04;0.06;0.11;0.08;0.43;0.0;0.0;2.59;1.01;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;2.11;0.11;0.35;1.4;0.0;1.06;0.04;0.38;0.06;0.56;0.28;0.02;2.52;1.2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;1.88;0.05;0.34;1.16;0.0;0.97;0.06;0.64;0.0;0.66;0.53;0.03;2.53;0.93;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.86;0.1;0.43;1.13;0.0;1.02;0.13;0.86;0.0;0.7;0.87;0.03;2.57;0.66;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.81;0.16;0.5;1.22;0.0;0.98;0.19;0.94;0.0;0.69;0.96;0.04;2.67;0.59;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.88;0.16;0.51;1.33;0.0;1.04;0.23;1.0;0.0;0.66;1.2;0.07;2.81;0.62;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.78;0.07;0.5;1.42;0.0;1.03;0.24;1.0;0.0;0.75;1.4;0.15;2.61;0.59;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;1.58;0.02;0.39;1.39;0.0;0.71;0.15;0.93;0.07;1.09;1.41;0.42;1.67;0.34;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.53;0.0;0.34;1.22;0.0;0.44;0.07;0.93;0.35;1.65;1.35;0.77;0.74;0.13;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;1.56;0.0;0.29;1.22;0.0;0.18;0.0;0.8;0.64;2.3;1.08;1.07;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;1.67;0.0;0.28;1.16;0.0;0.25;0.0;0.57;0.68;2.5;1.01;0.92;0.0;0.41;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;1.74;0.0;0.17;1.0;0.0;0.16;0.0;0.33;0.4;2.23;0.82;0.53;0.01;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;1.7;0.0;0.18;0.86;0.0;0.27;0.0;0.38;0.15;1.65;1.02;0.15;0.52;1.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.63;0.0;0.35;0.83;0.0;0.63;0.0;0.64;0.07;1.08;1.16;0.0;1.27;2.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.51;0.0;0.5;1.09;0.0;1.0;0.0;0.74;0.07;0.74;1.47;0.0;2.07;1.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.41;0.03;0.51;1.03;0.11;1.21;0.06;0.78;0.02;0.66;1.5;0.0;2.21;1.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.38;0.03;0.48;1.17;0.21;1.12;0.16;0.89;0.0;0.85;1.5;0.05;1.88;1.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.32;0.03;0.53;1.1;0.28;1.17;0.3;1.13;0.0;0.89;1.17;0.12;1.48;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.29;0.0;0.54;1.35;0.22;1.16;0.25;1.09;0.0;0.83;0.88;0.12;1.35;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.41;0.0;0.44;1.21;0.2;1.2;0.14;0.82;0.0;0.66;0.62;0.07;1.56;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.46;0.0;0.34;1.12;0.12;1.18;0.0;0.59;0.0;0.53;0.54;0.03;1.83;1.06;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.03;1.53;0.01;0.3;0.93;0.09;1.11;0.0;0.48;0.0;0.5;0.49;0.1;1.85;0.94;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.03;1.45;0.01;0.18;1.06;0.02;1.12;0.0;0.43;0.0;0.49;0.29;0.11;1.84;0.92;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.03;1.41;0.01;0.07;1.12;0.03;0.88;0.0;0.22;0.04;0.81;0.15;0.21;1.16;1.16;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.39;0.0;0.0;0.93;0.01;0.72;0.0;0.09;0.05;1.15;0.0;0.33;0.63;1.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.44;0.0;0.0;0.76;0.01;0.53;0.0;0.0;0.05;1.51;0.0;0.36;0.01;1.57;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.54;0.0;0.0;0.63;0.0;0.69;0.0;0.0;0.01;1.61;0.0;0.22;0.01;1.58;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.63;0.01;0.0;0.76;0.0;0.76;0.0;0.0;0.0;1.65;0.0;0.03;0.01;1.59;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.58;0.01;0.0;0.8;0.0;0.83;0.0;0.0;0.0;1.64;0.0;0.0;0.01;1.55;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.55;0.01;0.0;0.97;0.0;0.87;0.0;0.0;0.0;1.62;0.0;0.0;0.2;1.55;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.54;0.03;0.0;1.12;0.0;0.98;0.0;0.0;0.0;1.47;0.0;0.0;0.37;1.54;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.6;0.03;0.0;1.22;0.03;1.1;0.0;0.0;0.02;1.46;0.0;0.0;0.46;1.68;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.59;0.06;0.0;1.07;0.09;1.13;0.0;0.0;0.13;1.4;0.0;0.0;0.52;1.67;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.57;0.04;0.0;0.93;0.13;1.17;0.0;0.0;0.17;1.35;0.0;0.0;0.7;1.53;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.52;0.04;0.0;0.79;0.1;1.14;0.0;0.0;0.17;1.12;0.0;0.0;1.12;1.26;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.58;0.01;0.0;0.71;0.04;1.05;0.0;0.0;0.06;0.91;0.0;0.0;1.23;0.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.49;0.0;0.0;0.53;0.0;0.9;0.0;0.05;0.02;0.85;0.01;0.0;1.01;0.37;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.09;0.0;1.39;0.0;0.0;0.42;0.02;0.7;0.0;0.14;0.0;0.98;0.01;0.07;0.47;0.06;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.14;0.0;1.2;0.0;0.0;0.4;0.03;0.6;0.0;0.23;0.0;1.19;0.02;0.19;0.11;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.17;0.0;1.21;0.0;0.0;0.5;0.04;0.52;0.0;0.29;0.02;1.39;0.01;0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
