AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.22;0.0;1.67;0.0;0.0;1.12;0.0;0.31;0.0;0.52;0.47;0.06;0.17;0.0;0.54;0.03;0.28;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.07;0.0;1.64;0.0;0.0;1.0;0.02;0.37;0.0;0.61;0.53;0.06;0.51;0.0;0.32;0.14;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.57;0.0;0.0;0.88;0.02;0.39;0.0;0.68;0.58;0.14;0.65;0.04;0.14;0.27;0.03;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.07;0.0;1.53;0.0;0.0;0.87;0.03;0.39;0.0;0.79;0.61;0.19;0.72;0.05;0.05;0.25;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.12;0.0;1.52;0.0;0.04;0.82;0.01;0.32;0.0;0.9;0.58;0.24;0.74;0.08;0.07;0.25;0.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.23;0.0;1.62;0.0;0.05;0.97;0.01;0.29;0.0;1.06;0.5;0.23;0.76;0.04;0.1;0.18;0.21;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.26;0.0;1.67;0.0;0.05;0.98;0.0;0.27;0.0;1.07;0.38;0.35;0.57;0.04;0.11;0.2;0.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.35;0.0;1.73;0.0;0.03;1.04;0.01;0.27;0.0;0.98;0.3;0.45;0.39;0.02;0.16;0.2;0.19;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.28;0.0;1.61;0.0;0.03;0.98;0.01;0.27;0.0;0.84;0.29;0.48;0.19;0.02;0.18;0.13;0.17;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.29;0.0;1.59;0.0;0.09;1.16;0.1;0.36;0.0;0.83;0.36;0.43;0.12;0.01;0.24;0.11;0.23;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.23;0.0;1.55;0.0;0.1;1.21;0.11;0.42;0.0;0.75;0.34;0.38;0.11;0.01;0.24;0.14;0.18;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.23;0.0;1.64;0.0;0.13;1.33;0.12;0.44;0.0;0.78;0.33;0.42;0.15;0.01;0.21;0.23;0.12;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.21;0.0;1.6;0.0;0.13;1.33;0.04;0.34;0.0;0.69;0.34;0.43;0.23;0.0;0.17;0.19;0.15;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.17;0.0;1.55;0.0;0.1;1.39;0.05;0.32;0.0;0.76;0.39;0.48;0.24;0.01;0.16;0.14;0.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.19;0.05;1.45;0.0;0.06;1.33;0.04;0.28;0.0;0.74;0.45;0.45;0.29;0.01;0.25;0.13;0.26;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.17;0.05;1.4;0.0;0.03;1.26;0.09;0.27;0.0;0.72;0.47;0.46;0.26;0.01;0.27;0.25;0.23;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.18;0.05;1.32;0.0;0.08;0.98;0.07;0.27;0.0;0.68;0.39;0.43;0.22;0.0;0.38;0.27;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.16;0.01;1.38;0.0;0.15;0.97;0.08;0.25;0.0;0.66;0.34;0.45;0.11;0.0;0.45;0.26;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.18;0.01;1.35;0.0;0.16;1.01;0.05;0.29;0.0;0.69;0.28;0.42;0.08;0.0;0.51;0.15;0.14;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.21;0.12;1.41;0.0;0.13;1.18;0.1;0.24;0.0;0.79;0.26;0.36;0.01;0.0;0.53;0.14;0.21;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.25;0.1;1.4;0.0;0.07;1.19;0.09;0.29;0.0;0.81;0.2;0.25;0.03;0.0;0.52;0.12;0.32;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.22;0.1;1.44;0.0;0.05;1.15;0.09;0.26;0.0;0.78;0.21;0.22;0.02;0.0;0.63;0.28;0.32;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.28;0.08;1.51;0.0;0.03;1.09;0.04;0.33;0.0;0.62;0.18;0.2;0.02;0.0;0.69;0.37;0.38;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.33;0.08;1.6;0.0;0.01;1.01;0.03;0.34;0.0;0.53;0.14;0.24;0.02;0.0;0.81;0.5;0.22;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.43;0.08;1.66;0.0;0.01;0.96;0.01;0.3;0.0;0.51;0.09;0.26;0.02;0.0;0.96;0.6;0.15;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.43;0.0;1.68;0.0;0.0;0.95;0.01;0.32;0.0;0.56;0.09;0.28;0.02;0.0;1.1;0.68;0.1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.42;0.03;1.62;0.0;0.0;0.82;0.01;0.32;0.0;0.55;0.06;0.28;0.0;0.0;1.27;0.78;0.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.45;0.03;1.57;0.0;0.0;0.83;0.0;0.39;0.0;0.6;0.04;0.3;0.0;0.0;1.35;0.84;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.35;0.03;1.55;0.0;0.0;0.96;0.0;0.37;0.0;0.63;0.0;0.3;0.0;0.0;1.53;0.92;0.1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.3;0.0;1.67;0.0;0.0;1.21;0.02;0.42;0.0;0.71;0.0;0.22;0.0;0.0;1.55;0.97;0.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.15;0.0;1.75;0.0;0.0;1.26;0.02;0.41;0.0;0.7;0.0;0.15;0.0;0.0;1.61;0.93;0.32;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.14;0.04;1.76;0.0;0.0;1.19;0.02;0.35;0.0;0.7;0.0;0.11;0.0;0.0;1.64;0.93;0.36;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.09;0.04;1.72;0.0;0.02;1.2;0.0;0.24;0.0;0.74;0.0;0.22;0.0;0.0;1.58;0.87;0.3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.09;0.04;1.63;0.0;0.03;1.22;0.0;0.19;0.0;0.75;0.04;0.2;0.0;0.0;1.43;0.77;0.11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.05;0.0;1.56;0.0;0.04;1.35;0.0;0.26;0.0;0.73;0.11;0.18;0.0;0.0;0.95;0.66;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.01;0.0;1.45;0.0;0.02;1.34;0.0;0.29;0.0;0.57;0.21;0.06;0.0;0.0;0.61;0.46;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.33;0.0;0.01;1.43;0.0;0.3;0.0;0.48;0.21;0.02;0.0;0.0;0.22;0.28;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.27;0.0;0.04;1.49;0.0;0.3;0.0;0.42;0.13;0.0;0.0;0.0;0.09;0.09;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.31;0.0;0.06;1.65;0.0;0.29;0.0;0.48;0.04;0.0;0.0;0.0;0.01;0.12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.47;0.0;0.11;1.69;0.02;0.32;0.0;0.53;0.01;0.05;0.0;0.0;0.21;0.28;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.54;0.0;0.1;1.59;0.02;0.3;0.0;0.51;0.01;0.13;0.0;0.0;0.46;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.51;0.0;0.1;1.43;0.05;0.33;0.0;0.51;0.01;0.21;0.0;0.0;0.68;0.68;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.55;0.0;0.1;1.42;0.08;0.31;0.0;0.53;0.02;0.25;0.0;0.0;0.58;0.66;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.65;0.0;0.12;1.38;0.08;0.34;0.0;0.56;0.02;0.28;0.0;0.0;0.49;0.55;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.68;0.0;0.13;1.4;0.06;0.34;0.0;0.49;0.02;0.34;0.0;0.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.53;0.0;0.11;1.34;0.04;0.43;0.0;0.43;0.0;0.38;0.0;0.0;0.7;0.59;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.47;0.0;0.1;1.34;0.11;0.39;0.0;0.43;0.0;0.37;0.0;0.0;0.88;0.7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.06;0.0;1.49;0.0;0.08;1.25;0.15;0.36;0.0;0.51;0.0;0.36;0.0;0.0;1.16;0.8;0.01;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.1;0.05;1.49;0.03;0.06;1.19;0.21;0.3;0.0;0.46;0.0;0.23;0.0;0.0;1.46;1.01;0.05;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.22;0.17;1.48;0.03;0.05;1.29;0.14;0.24;0.0;0.4;0.0;0.16;0.0;0.0;1.71;1.23;0.05;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
