AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.1;0.0;0.91;2.23;0.0;0.55;2.35;0.93;0.0;1.26;0.16;0.39;0.04;0.1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;0.0;0.08;0.0;0.9;1.91;0.0;0.56;2.31;0.98;0.0;1.29;0.16;0.43;0.02;0.03;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;0.0;0.08;0.0;0.9;1.79;0.0;0.53;2.32;1.03;0.0;1.31;0.15;0.44;0.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;0.0;0.12;0.0;0.93;1.78;0.0;0.5;2.38;1.1;0.0;1.38;0.15;0.48;0.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;0.0;0.19;0.0;0.94;1.81;0.0;0.5;2.4;1.09;0.0;1.39;0.05;0.45;0.08;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;0.0;0.21;0.0;0.95;1.82;0.0;0.45;2.39;1.12;0.0;1.34;0.01;0.49;0.09;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.15;0.0;0.94;1.85;0.0;0.4;2.36;1.1;0.0;1.24;0.05;0.48;0.09;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.08;0.0;0.93;1.89;0.0;0.4;2.33;1.11;0.0;1.21;0.07;0.51;0.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.03;0.0;0.93;1.9;0.0;0.39;2.34;1.08;0.0;1.25;0.07;0.48;0.07;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.01;0.0;0.94;1.86;0.0;0.48;2.38;1.1;0.0;1.27;0.13;0.51;0.02;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
