AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;1.41;0.08;0.0;0.49;0.0;0.17;0.17;0.0;0.0;0.19;0.0;0.34;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.47;0.05;0.0;0.36;0.02;0.22;0.17;0.0;0.0;0.4;0.0;0.36;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.51;0.02;0.0;0.33;0.02;0.2;0.18;0.0;0.01;0.53;0.0;0.36;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.48;0.01;0.0;0.36;0.02;0.19;0.2;0.0;0.01;0.61;0.0;0.4;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.46;0.0;0.0;0.33;0.0;0.2;0.17;0.0;0.01;0.61;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.45;0.0;0.0;0.37;0.0;0.25;0.13;0.0;0.0;0.58;0.0;0.42;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.06;1.42;0.03;0.0;0.37;0.0;0.26;0.1;0.0;0.0;0.51;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.06;1.41;0.03;0.0;0.43;0.0;0.27;0.1;0.0;0.0;0.51;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.06;1.45;0.03;0.0;0.5;0.0;0.2;0.12;0.0;0.0;0.51;0.0;0.42;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;1.49;0.0;0.0;0.6;0.0;0.23;0.12;0.0;0.0;0.54;0.0;0.44;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;1.54;0.01;0.0;0.69;0.03;0.22;0.12;0.0;0.0;0.48;0.0;0.41;0.0;0.04;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;1.56;0.01;0.0;0.55;0.06;0.29;0.13;0.0;0.0;0.53;0.0;0.4;0.0;0.04;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.59;0.01;0.0;0.46;0.06;0.27;0.16;0.0;0.0;0.44;0.0;0.38;0.0;0.03;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.6;0.0;0.0;0.4;0.03;0.24;0.18;0.0;0.0;0.45;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.51;0.0;0.0;0.41;0.0;0.25;0.18;0.0;0.0;0.38;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.52;0.0;0.0;0.54;0.0;0.29;0.17;0.0;0.0;0.44;0.0;0.39;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.52;0.0;0.0;0.53;0.01;0.29;0.15;0.0;0.0;0.49;0.0;0.39;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.57;0.0;0.0;0.49;0.02;0.24;0.14;0.0;0.0;0.54;0.0;0.37;0.0;0.01;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.6;0.0;0.0;0.4;0.04;0.21;0.11;0.0;0.0;0.57;0.0;0.38;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.57;0.05;0.0;0.27;0.04;0.26;0.1;0.0;0.0;0.69;0.0;0.41;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.58;0.07;0.0;0.41;0.07;0.37;0.08;0.0;0.0;0.67;0.0;0.42;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
