AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.8;0.0;0.0;1.46;0.0;0.8;0.22;0.03;0.0;0.72;0.04;0.14;0.0;0.0;0.12;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.75;0.0;0.0;1.15;0.0;0.9;0.23;0.04;0.0;0.68;0.01;0.19;0.0;0.0;0.04;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.72;0.0;0.0;1.01;0.0;0.92;0.22;0.03;0.0;0.66;0.0;0.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.8;0.0;0.0;1.02;0.0;0.89;0.2;0.0;0.0;0.68;0.0;0.31;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.82;0.0;0.0;1.06;0.0;0.88;0.2;0.0;0.0;0.7;0.0;0.29;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.82;0.0;0.0;1.04;0.0;0.92;0.23;0.0;0.0;0.63;0.0;0.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.8;0.0;0.0;1.04;0.0;0.88;0.23;0.0;0.0;0.59;0.0;0.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.79;0.0;0.0;1.09;0.0;0.86;0.21;0.0;0.0;0.59;0.0;0.18;0.0;0.0;0.03;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.82;0.0;0.0;1.07;0.0;0.84;0.19;0.0;0.0;0.65;0.0;0.14;0.0;0.0;0.03;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.74;0.0;0.0;1.04;0.0;0.85;0.17;0.0;0.0;0.65;0.0;0.12;0.0;0.0;0.03;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.7;0.0;0.0;0.92;0.0;0.75;0.15;0.0;0.0;0.63;0.0;0.13;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.74;0.0;0.0;0.91;0.0;0.75;0.15;0.0;0.0;0.55;0.0;0.12;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.78;0.0;0.0;0.89;0.0;0.79;0.16;0.0;0.0;0.5;0.0;0.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.83;0.01;0.0;0.93;0.0;0.86;0.17;0.0;0.0;0.51;0.0;0.05;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.04;0.72;0.01;0.0;0.81;0.0;0.79;0.14;0.0;0.0;0.55;0.0;0.06;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.05;0.67;0.01;0.0;0.82;0.0;0.76;0.16;0.0;0.0;0.64;0.0;0.07;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.05;0.61;0.0;0.0;0.73;0.0;0.78;0.2;0.0;0.0;0.63;0.0;0.06;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;0.66;0.0;0.0;0.75;0.0;0.83;0.24;0.0;0.0;0.67;0.0;0.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.01;0.8;0.0;0.0;0.76;0.0;0.91;0.26;0.0;0.0;0.62;0.0;0.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.02;0.87;0.0;0.0;0.86;0.0;0.93;0.3;0.0;0.0;0.63;0.0;0.0;0.0;0.0;0.08;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.05;0.8;0.0;0.0;1.01;0.0;0.96;0.3;0.0;0.0;0.61;0.0;0.01;0.0;0.0;0.13;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.04;0.74;0.0;0.0;0.93;0.0;0.92;0.29;0.0;0.0;0.66;0.0;0.01;0.0;0.0;0.24;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.02;0.71;0.0;0.0;0.86;0.0;0.93;0.28;0.02;0.0;0.61;0.0;0.03;0.0;0.0;0.25;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.77;0.0;0.0;0.91;0.0;0.91;0.3;0.07;0.0;0.59;0.0;0.02;0.0;0.01;0.24;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.77;0.0;0.0;1.04;0.0;1.02;0.32;0.17;0.0;0.48;0.0;0.02;0.0;0.05;0.14;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.86;0.0;0.0;1.19;0.0;1.17;0.39;0.15;0.0;0.34;0.0;0.0;0.0;0.12;0.04;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
