AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;2.72;0.42;2.39;3.39;0.0;3.09;1.56;1.23;0.0;0.0;0.0;0.29;1.58;0.06;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.82;0.32;2.58;3.38;0.09;3.01;1.54;1.27;0.0;0.0;0.0;0.16;1.24;0.02;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.05;0.18;2.63;3.37;0.13;2.84;1.54;1.47;0.0;0.0;0.0;0.12;0.98;0.0;0.23;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;3.19;0.09;2.65;3.12;0.22;2.76;1.55;1.72;0.0;0.0;0.0;0.2;0.79;0.0;0.74;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.46;0.04;2.72;2.78;0.37;2.66;1.51;1.91;0.0;0.0;0.0;0.32;0.72;0.0;1.33;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.56;0.04;2.84;2.53;0.55;2.67;1.47;1.95;0.0;0.0;0.0;0.46;0.63;0.0;1.63;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.07;3.65;0.04;2.96;2.7;0.67;2.62;1.42;1.97;0.0;0.0;0.0;0.58;0.54;0.0;1.67;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.08;3.69;0.0;2.98;3.07;0.69;2.56;1.38;1.99;0.0;0.0;0.0;0.63;0.45;0.0;1.56;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06;0.08;3.75;0.0;3.0;3.36;0.7;2.5;1.37;1.98;0.0;0.03;0.0;0.63;0.41;0.0;1.38;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.11;0.02;3.7;0.19;2.91;3.6;0.58;2.52;1.37;1.91;0.0;0.13;0.0;0.65;0.32;0.0;0.94;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.21;0.01;3.63;0.3;2.78;3.82;0.43;2.55;1.36;1.78;0.0;0.23;0.0;0.65;0.25;0.0;0.64;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.28;0.0;3.52;0.39;2.55;3.93;0.21;2.62;1.29;1.66;0.0;0.32;0.0;0.55;0.25;0.0;0.39;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.43;0.0;3.61;0.22;2.36;3.86;0.09;2.73;1.19;1.66;0.0;0.37;0.0;0.33;0.22;0.02;0.44;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.62;0.0;3.74;0.11;2.17;3.79;0.02;2.78;1.09;1.64;0.0;0.35;0.0;0.12;0.22;0.03;0.36;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.72;0.0;3.82;0.03;2.05;3.84;0.0;2.85;1.02;1.64;0.0;0.4;0.0;0.01;0.09;0.11;0.42;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.74;0.0;3.8;0.1;1.95;4.15;0.0;2.86;0.96;1.56;0.0;0.37;0.15;0.0;0.07;0.25;0.53;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.66;0.0;3.87;0.16;1.86;4.54;0.0;2.88;0.9;1.47;0.0;0.42;0.23;0.01;0.0;0.45;0.61;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.55;0.0;3.89;0.16;1.73;4.87;0.0;2.9;0.86;1.45;0.13;0.36;0.36;0.01;0.0;0.62;0.8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.67;0.0;3.92;0.06;1.59;4.98;0.0;2.91;0.82;1.48;0.35;0.37;0.28;0.01;0.0;0.76;0.77;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.74;0.0;3.77;0.0;1.46;4.82;0.0;2.94;0.82;1.58;0.6;0.42;0.32;0.0;0.0;0.74;0.59;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
1.02;0.0;3.66;0.0;1.44;4.59;0.0;3.06;0.92;1.52;0.73;0.51;0.28;0.0;0.0;0.51;0.24;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
1.12;0.0;3.51;0.0;1.42;4.24;0.0;3.28;1.11;1.39;0.69;0.63;0.22;0.0;0.0;0.22;0.01;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
1.4;0.0;3.41;0.0;1.38;3.92;0.0;3.48;1.31;1.22;0.6;0.71;0.09;0.0;0.0;0.02;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
1.42;0.0;3.39;0.0;1.35;3.71;0.0;3.53;1.45;1.17;0.5;0.8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1.35;0.0;3.48;0.0;1.29;3.49;0.0;3.45;1.48;1.34;0.4;0.68;0.0;0.0;0.0;0.0;0.03;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1.08;0.0;3.66;0.0;1.26;3.38;0.07;3.37;1.48;1.51;0.33;0.54;0.0;0.0;0.0;0.0;0.03;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.9;0.0;3.87;0.0;1.26;3.3;0.15;3.35;1.48;1.7;0.22;0.35;0.0;0.0;0.04;0.0;0.03;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.65;0.02;4.07;0.0;1.31;3.44;0.29;3.36;1.51;1.86;0.16;0.26;0.0;0.0;0.32;0.03;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.42;0.05;4.2;0.0;1.41;3.64;0.34;3.4;1.54;1.92;0.08;0.15;0.0;0.0;0.67;0.1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.16;0.05;4.17;0.0;1.44;3.84;0.31;3.34;1.54;1.97;0.03;0.06;0.0;0.0;1.05;0.2;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.05;0.03;4.17;0.0;1.48;3.81;0.26;3.25;1.53;1.92;0.04;0.01;0.0;0.0;1.21;0.31;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.29;4.2;0.0;1.5;3.87;0.22;3.1;1.52;1.94;0.03;0.0;0.0;0.0;1.35;0.52;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.36;4.22;0.0;1.57;3.84;0.21;2.98;1.53;1.9;0.03;0.0;0.0;0.0;1.42;0.73;0.05;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.36;4.2;0.02;1.65;4.08;0.19;2.83;1.58;1.84;0.01;0.0;0.0;0.0;1.37;0.93;0.16;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.07;4.03;0.02;1.72;4.19;0.2;2.8;1.64;1.84;0.01;0.0;0.0;0.0;1.28;0.98;0.36;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
0.0;0.0;3.88;0.05;1.87;4.31;0.22;2.81;1.71;1.86;0.01;0.04;0.0;0.0;1.17;0.97;0.58;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
0.0;0.0;3.61;0.09;2.07;4.4;0.2;2.92;1.75;1.92;0.0;0.1;0.0;0.0;1.24;1.0;0.76;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.21;3.33;0.09;2.35;4.3;0.17;3.03;1.73;1.92;0.0;0.16;0.0;0.05;1.25;1.0;0.77;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.58;3.06;0.1;2.58;4.06;0.14;3.08;1.64;1.89;0.09;0.25;0.04;0.21;1.27;0.99;0.73;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.04;0.97;2.86;0.04;2.75;3.74;0.14;3.08;1.5;1.82;0.24;0.47;0.16;0.44;1.06;0.77;0.66;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.06;1.12;2.76;0.15;2.9;3.54;0.1;3.08;1.38;1.67;0.47;0.75;0.23;0.65;0.84;0.5;0.56;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.25;1.17;2.83;0.11;3.03;3.57;0.11;3.13;1.34;1.59;0.55;0.88;0.22;0.71;0.56;0.21;0.57;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.32;1.08;2.8;0.11;3.02;3.47;0.04;3.04;1.17;1.48;0.66;0.96;0.17;0.81;0.42;0.13;0.5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;0.98;2.77;0.0;2.82;3.1;0.02;2.85;0.94;1.45;0.69;0.99;0.11;0.99;0.37;0.06;0.42;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.41;0.8;2.44;0.0;2.52;2.44;0.0;2.61;0.7;1.3;0.7;1.1;0.08;1.07;0.42;0.08;0.24;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.51;0.61;2.02;0.04;2.27;1.56;0.0;2.53;0.67;1.14;0.64;1.08;0.01;0.94;0.37;0.02;0.17;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.72;0.5;1.7;0.04;2.13;1.04;0.0;2.53;0.74;0.94;0.55;1.03;0.0;0.76;0.23;0.02;0.2;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.62;0.3;1.62;0.04;2.07;0.93;0.0;2.59;0.69;0.9;0.52;1.04;0.0;0.78;0.08;0.0;0.15;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
